BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207
236,3930,-7.5,256,596,0,0,0,0,0,30.1
297,3497,2,771,1078,0,0,0,0,0,0
29556,584523,1,97330,109512,7,0.4,17.3,0.1,8.8,31.3
2207,29657,8.1,2866,5919,4.1,0,22.1,0,8.9,28.7
865,9487,1.1,1332,1479,0,0,0,0,0,32.3
1809,17008,2.9,5671,7687,3.7,0,0,0,3.5,31.4
307,2057,1.7,1258,1545,0,0,0,0,0,0
386,2433,0.2,1631,2095,0,0,0,0,0,34.2
1161,12040,0.9,3690,5094,5,0,0,0,0,23.8
289,3583,-0.8,434,597,0,0,0,0,0,42.4
1442,21853,-0.6,5206,6250,0,0,3.5,0,1.9,23.3
1313,20593,1.7,1742,2765,5.2,0,0,0,2.2,28.4
300,5076,0.9,413,589,0,0,0,0,0,0
284,3672,-5,849,1696,0,0,0,0,0,18
871,6985,-0.6,2345,3345,4.9,0,0,0,0,30.1
638,17205,0,1969,2336,0,0,0,0,0,23.6
167,1753,-3.3,1037,1174,0,0,0,0,0,0
322,2381,-9.4,1281,1451,0,0,0,0,0,0
96,1776,-12.1,375,356,0,0,0,0,0,0
711,10121,-0.3,1696,2530,16.4,0,0,0,0,26.8
2376,40712,0.8,6191,7523,29.1,0,6.4,0,2.5,33.2
3077,42300,3.3,7514,9992,5.4,1,0,0,1.8,23.6
1559,23777,-7.7,2446,3693,0,0,0,0,0,27.4
8868,163041,3.5,21238,25677,15.4,0.7,5.4,0,2.3,28.1
833,10895,-6.4,2322,2826,0,0,0,0,0,27.5
86,361,-3.7,265,307,0,0,0,0,0,0
415,5985,-5.1,796,1056,12.7,0,0,0,6.8,48.3
638,7885,1.7,2066,2638,15.3,0,0,0,0,26.1
1651,26035,-1.6,4882,6530,6.2,0,0,0,0,26.2
103,664,3.6,392,0,0,0,0,0,0,0
468,5582,2,1345,1767,0,0,0,0,0,32.4
307,2840,1.6,1039,1007,0,0,0,0,0,41.2
469,4187,-1.9,1033,1820,0,0,0,0,0,16.7
286,3197,-10.3,1093,1046,0,0,0,0,0,32.9
287,3828,2.9,459,532,0,0,0,0,0,0
8987,134845,3.6,27410,28697,5,0.6,13,0.1,6.9,31.7
539,6385,-0.9,2112,2612,0,0,0,0,0,0
177,1511,-10.2,550,882,0,0,0,0,0,26.5
2196,55822,1.2,3870,4794,11.6,0,2,0,0,26.4
273,2640,-3.7,1085,1514,0,0,0,0,0,21.5
1416,21046,-1.8,3034,3549,0,0,7.9,0,0,25.9
321,3012,0.4,1109,1196,0,0,10.8,0,22.2,23.7
576,9141,-0.2,727,1357,21.4,0,1.8,0,0,25.3
169,1068,-2.4,824,824,0,0,0,0,0,0
786,9447,-1.2,1626,2453,9.1,0,0,0,0,29.7
323,2138,-1.7,971,1664,0,0,0,0,0,20.4
1935,28942,5.6,4825,6877,0,0,0,0,0,24
378,3062,11.9,1247,1927,0,0,0,0,0,32.8
339,2726,-4,1427,1315,0,0,0,0,0,0
3721,86291,1.1,8306,10746,20.8,0.4,5.7,0,3.3,30.1
5386,106493,-2.9,11529,14430,20.7,0,3.5,0,1.8,30.5
317,2832,-9.1,991,1285,0,0,0,0,0,26
334,1682,-3.8,1067,1575,0,0,0,0,0,0
240,4446,-1.8,219,474,0,0,0,0,0,27.2
293,3712,-4.6,656,993,0,0,0,0,0,30
657,5984,0.7,2261,2973,0,0,0,0,0,28.4
410,3954,-1.9,1385,1633,0,0,0,0,0,21.2
294,3760,-6.4,1065,1487,0,0,0,0,0,31.6
713,13700,1.5,1187,1678,39.6,0,0,0,0,22.6
816,8074,-2.4,2948,3511,12.1,0,0,0,0,32.9
214,1311,-10.7,785,961,0,0,0,0,0,19.6
1696,27079,-2.6,4518,5404,31.4,0,4.8,0,2.8,37.7
650,4426,7.5,1972,2793,0,0,0,0,0,25.8
540,6580,-1.9,916,1371,0,0,0,0,0,18.1
466,7999,12.8,1369,1814,20.7,0,0,0,0,0
7386,94198,3.9,30436,32220,13.9,1.2,9.3,0.1,14.7,28.6
606,10917,5.2,1478,2027,0,0,0,0,0,28.1
314,4693,-11.9,611,805,0,0,0,0,0,22.2
183,1012,-3.6,934,1270,0,0,0,0,0,0
176,1920,-6.2,545,714,0,0,0,0,0,26.3
6000,122120,7.9,13688,15141,20.9,0,3.5,0,1.2,28.6
2015,28903,-3,5430,7222,0,0,3.3,0,0.9,30
3180,66575,2.6,5307,7102,8.5,0,4.7,0,0,25.9
434,4390,0,1487,1942,0,0,0,0,0,0
1429,26765,10.3,5431,5740,0,0,0,0,0,0
483,5758,-7.1,1173,1921,0,0,0,0,0,21.4
969,18587,-1.3,1393,2121,0,0,2.9,0,0,21.2
298,3350,-5.6,955,1319,0,0,0,0,0,0
870,11204,-2,2851,3757,0,0,0,0,2.8,0
517,9011,-5.3,1484,1996,0,0,0,0,0,28.1
226,1746,-6,838,772,0,0,0,0,0,29.5
2329,27727,0.7,7557,8956,9.7,0,4.5,0,3.7,33.2
2144,29297,1.5,7623,9051,15,0,5.5,0,6.6,34.1
757,10578,0,1497,2566,0,0,0,0,0,22.5
1492,20921,1.7,4742,5218,24,0.5,0,0,0,29.6
74,0,0,309,265,0,0,0,0,0,0
191,1991,0.9,438,515,0,0,0,0,0,26.9
1088,13482,-1.1,2108,2969,0,0,0,0,0,27.6
10720,149848,0.7,27597,34768,9.4,0.7,6.5,0,2.4,31.6
776,9701,3.9,2497,3372,0,0,0,0,0,35.9
1176,16890,-0.9,3375,4931,0,0,0,0,0,28.5
610,9424,-5.9,1007,1833,0,0,2.2,0,0,24.8
324,2399,-2.7,1166,1870,0,0,0,0,0,23.7
513,9728,1.4,827,1437,0,0,0,0,0,22.7
1307,23778,1.6,1930,2973,1.5,0,0,0,0,20.7
773,10295,-15.4,1508,2794,0,0,0,0,0,28.1
689,9454,3,1501,2250,0,0,0,0,0,22.6
1407,16731,-3.1,3479,4807,6.7,0,6.7,0,0,33.5
1139,12178,-1.9,3780,5217,0,0,0,0,0,22.1
1403,15194,3.2,3637,4812,0,0,0,0,0.6,24.8
944,9094,3.4,2964,3726,0,0,0,0,0,28
5523,89448,6.3,13650,17895,0.8,0,0,0,1,28.2
116,494,-1.8,540,479,0,0,0,0,0,23.8
1020,12038,3.7,3693,4754,0,0,0,0,0,23.6
180,624,-10.2,707,865,0,0,0,0,0,0
944,10592,-0.1,2751,3479,0,0,0,0,0,31.4
766,6169,0.9,2956,4189,0,0,0,0,0,24.7
793,8190,2.5,2541,3431,0,0,0,0,0,18.2
2166,24163,-1.1,5016,7560,0,0,0,0,0.5,23.9
2217,25548,-4.8,6007,8264,0.5,0,0.7,0,1,23
1726,21909,3.8,5101,6393,0,0,1.2,0,0.9,30.2
2043,19669,-31,6103,8768,0,0,0,0,0.3,24.5
357,4267,0,715,1002,0,0,2.6,0,16.3,0
431,4559,-1,1061,1456,0,0,0,0,0,17
4013,61436,1.5,8291,11137,0.7,1.5,0,0,5.4,29.6
2432,26065,4.6,4453,6833,0,0,1.1,0,0,25.8
2057,17145,2.4,4335,6845,0,3.3,0,0,0,28.5
9723,114145,2.7,26337,32941,1.1,0.7,4.3,0,2.5,26.4
133,763,-8.9,209,298,0,0,0,0,0,0
2159,29580,-0.2,4100,6121,0,0,3,0,1.7,30.1
675,6454,6.7,1648,2598,0,0,0,0,8.4,0
133,953,9.7,368,598,0,0,0,0,0,29.6
1406,17565,3.2,3139,4210,0,1,0,0,20.1,28.5
44,315,-8.7,137,97,0,0,0,0,0,0
1742,19611,3.6,3566,4913,0,0,0,0,0,22.5
1662,15693,-1.4,3071,5055,0,0,0,0,0,28.9
1687,11378,0,5613,7900,0,0.9,3.7,0,0,32
1028,6365,-0.6,2975,4007,0,0,0,0,0,29.4
64171,1051249,3.3,151561,196686,3.3,0.9,10.9,0.3,2.8,29
5598,55664,0.8,13526,20393,0,1.4,5.1,0.3,1.7,30.3
1149,10225,4.6,2363,3320,0,0,0,0,3.5,27.1
529,3414,1.2,1378,1958,0,0,0,0,0,32.8
1809,18458,-1.3,3497,5763,0,1.6,0,0,1.7,23.8
257,1515,-5.8,648,692,0,0,0,0,0,0
988,9450,1.2,2790,4216,0,0,0,0,0,24
1120,8128,-2.6,2294,3419,0,0,0,0,0,0
595,3717,-3.9,1313,1645,0,0,0,0,0,30.6
217,1620,15.5,721,1076,0,0,0,0,0,0
16584,227238,1.9,38934,53296,2.9,0,7.9,0,3.5,29.4
939,4062,3.8,2461,3507,0,0,0,0,0,34
3351,38170,3.1,7287,10513,0.3,0,0,0,2.7,25.4
196,1414,10.3,636,875,0,0,0,0,0,46.3
17213,228568,3.2,41212,55231,1.5,0.9,7.6,0.2,2.8,28.3
12217,172432,1.3,27632,38017,0,0.7,1.9,0,1.2,25.2
859,6701,1.3,2529,3376,0.9,0,0,0,0,0
5840,64870,0.3,13931,20125,0,2.1,5.7,0,3.4,29.8
84,456,-3.4,305,253,0,0,0,0,0,0
1345,18854,-2.4,3088,4437,0,0,0,0,5.5,0
6218,69793,1.4,14229,19639,0,0,2.9,0,0,24.3
828,9777,0.9,1962,2531,0,0,0,0,0,21.5
4606,62573,-0.1,9131,12963,0.6,2.2,1.9,0,0,27.6
329,3157,0.8,1064,1469,0,0,0,0,0,11.7
520,6499,1.8,1133,1488,0,8.3,0,0,0,29.4
1279,15523,-0.9,3092,4794,0,0.6,0,0,0,19.9
426,2106,3.2,1500,2037,0,2.3,0,0,0,25.4
6321,136465,0.7,12969,17312,0.7,1,0.8,0,1.5,23.7
316,2922,-1.5,1032,1346,0,0,0,0,0,20.8
403,3265,1.1,1157,1451,0,0,0,0,0,0
893,12912,4.9,2399,2915,0,0,1.9,0,0,22
1553,20673,-2.1,3848,5274,0,0,0,0,0,17.7
741,8071,-4.5,2216,2963,0,0,0,0,0,20.2
1378,19020,-1,3730,4447,0,0,0,0,0,18.8
404,6203,-5.6,1095,1535,0,0,0,0,0,0
13388,259423,1.8,35012,41464,2.5,0.3,1.9,0,1.1,27.5
1738,30589,2.1,4475,6096,0,0.6,1.2,0,0,24.9
1305,10366,6.2,2776,4109,0,0,0,0,0,21.5
1026,13173,-3.5,2128,3326,0,2.6,0,0,2.1,22.5
888,13346,1.5,2561,3220,0,0,0,0,0,18.5
2673,48223,-1.1,5758,7632,0.6,0,1.4,0,0,23.9
103,583,-2.2,335,468,0,0,0,0,0,0
2365,40881,2.5,4862,6706,0,0,0,0,0.6,22.1
254,1658,-2.8,726,0,0,0,0,0,0,0
1218,13511,-1.9,3278,4207,0,0,0,0,0,21.3
915,13021,8.7,2483,2932,0,0,0,0,0,0
491,5703,-2.7,1336,1933,0,0,0,0,0,0
554,8287,-4.3,1889,2593,0,0,0,0,0,16.4
216,1467,4,490,638,0,0,0,0,0,0
429,5965,-8.4,1148,1491,0,0,0,0,0,23.1
1906,29052,-0.2,4860,6988,0,0,0,0,0,26.3
550,6349,0.9,1429,2217,0,0,0,0,0,0
3025,48460,4.7,8284,11072,3.8,0.5,1.5,0,2.5,25.6
452,5199,-4.1,1227,1931,0,0,0,0,0,0
3011,59715,1.4,6189,8500,0,0,2.1,0,1.3,28.3
362,2859,0.3,1311,1462,0,0,0,0,0,14.8
553,6275,0.7,1246,1860,0,0,0,0,0,17.1
664,8520,3.1,1735,2547,0,0,0,0,0,0
1756,29609,-0.4,3892,4864,1,0,0,0,1.4,23.7
3281,60858,0.2,7687,10659,0.9,0,2.1,0,0,26.6
1080,16236,-1.9,2266,3737,0,0,0,0,0,17.5
290,3618,3.4,1021,1169,0,0,0,0,0,18.2
26,0,0,109,166,0,28.3,0,0,0,22.9
19389,443721,-1.2,47132,58182,13.2,1,3.2,0,3.2,33
959,14838,-1.5,2511,2868,0,0,0.9,0,0,17.5
757,6815,-0.9,2208,3165,0,3,0,0,0,0
1338,13433,1.1,2972,4167,0,0,0,0,0,18.2
4899,95420,2.3,9474,12666,0.3,0,2.1,0,1,24.1
2732,36758,-1.1,6620,8559,0.4,0.3,1.5,0,0,26.2
219,1656,-1.4,552,0,0,0,0,0,0,0
788,6442,1.7,2672,3519,0,0,1.7,0,0,28.9
1110,11464,0.7,3299,4606,0,0,1,0,0,27.3
1615,28001,-0.3,3647,5022,2,0,0,0,0,25.8
428,4605,7.3,1128,2077,0,0,0,0,0,22.6
3976,67537,-1.3,9433,13283,3.8,0,2.2,0,2.1,26.2
366,4845,-2.2,1184,1275,0,0,0,0,0,0
3202,54042,2.9,8085,11212,2.7,0.4,1.6,0,1.9,27.9
318,4253,5.2,995,1562,0,0,0,0,0,0
1781,29550,-0.9,4322,5637,0,0,0,0,0,23.8
660,4920,1.1,1586,2363,0,0,0,0,0,0
898,10047,0,2461,3402,0,0,0,0,2.7,23.7
2655,49417,-0.4,5542,7858,0.5,0,1.8,0,0,22.2
2133,27935,6.5,6209,8287,0,0,0.6,0,0.3,25.4
484,7048,0.4,1396,1971,0,0,0,0,0,22.2
648,11920,-1.8,1946,2277,0,0,0,0,0,23.1
610,6925,-4.5,2414,2897,0,0,0,0,0,0
924,5247,-4.4,2401,3491,0,0,0,0,0,19.1
2589,33511,-0.5,6778,9675,0,0,1.2,0,1.9,25.3
519,4383,0.6,1418,2106,0,0,0,0,0,17.9
3173,49387,2.2,8088,10318,0.6,0.3,0,0,0.4,19.9
12424,222812,1.3,26370,36589,0.8,0.3,2.2,0,1,24.7
1209,15799,-4.1,3075,3897,0,0,0,0,0.8,24.6
480,4807,3.2,1518,2378,0,0,0,0,0,23.9
3489,83823,-1.4,8117,10710,0,0.3,0,0,0.8,23.4
1762,34380,-4.3,3876,6203,0,0,0,0,0,25.3
235,3005,0.1,703,1008,0,0,0,0,0,35.2
1574,23149,5.2,5456,7285,3.2,0.3,1.3,0,1.8,28
291,6678,-4.9,735,1119,0,0,0,0,3.1,33.5
257,3053,3.7,594,862,0,0,0,0,0,21.8
404,7330,0.8,981,1404,0,0,0,0,0,25.6
2482,46449,1.5,4681,6867,2.7,0,0.6,0,0.5,25.8
109,1074,6.4,521,900,0,0,0,0,0,0
98,885,-31,367,527,0,0,0,0,0,41.6
70,0,0,233,513,0,0,0,0,0,7
777,8393,-2.9,1690,2688,1.2,0,0,0,0,0
127,1310,0.5,370,529,0,0,0,0,0,21.7
243,2657,2.6,654,637,4.6,0,0,0,0,27.3
958,10895,-7.5,2127,3292,0,0,0,0,0,28.9
335,2663,-0.1,1376,1908,0,0,0,0,0,0
580,9706,3.1,1313,1790,0,0,0,0,0,27.3
253,4686,-6.2,838,902,0,0,0,0,0,0
1834,27961,2.5,3884,5668,0.6,0,0.8,0,1,0
514,6685,-0.1,1509,1967,0,0,0,0,0,20.1
826,13502,0.3,3454,3743,3.9,0.8,2.2,0,4,36.8
5185,87931,0.4,9314,14196,2.5,0,1.6,0,0,26.3
392,5622,8.8,893,1144,0,0,0,0,0,17
201,2218,0.6,769,998,0,0,0,0,0,25.3
658,10322,-1.8,1224,1987,1.6,0,0,0,0,34.5
1223,18104,0,2545,3967,0,0,1,0,0,29.5
510,9559,-0.9,1201,1784,0,0,0,0,0,32.7
327,4457,-0.8,968,1221,0,0,0,0,0,30.8
267,3046,-7.3,478,767,0,0,0,0,0,0
1304,18552,0.3,2968,3671,3.5,0,0,0,0,32.8
449,6154,-5.6,1385,1886,0,0,0,0,0,23
418,5084,-4.9,891,1140,0,0,0,0,0,21.6
2248,44269,0.8,5203,5962,0,0,3.6,0,0,0
177,1417,6.5,797,1316,0,0,0,0,0,0
226,1975,-4.7,1096,1523,0,0,0,0,0,27.8
567,7735,-3.3,1191,2023,0,0,0,0,0,34.2
1416,27606,-5.6,2448,4189,0,0,0,0,0,23.7
131,1157,-3.8,489,662,0,0,0,0,0,0
112,2103,-9.8,295,491,0,0,0,0,0,0
209,2936,0.4,575,871,0,0,0,0,0,0
534,4465,-4.1,1602,1833,0,0,0,0,0,0
1218,16900,1.9,2876,3475,0,0,1.4,0,0,26.9
1826,30251,-2.5,3463,5522,1.8,0,2.9,0,0,0
686,9451,-3,1456,1925,0,0,0,0,0,27.1
209,2438,2.6,723,1043,0,0,0,0,0,27.6
247,2405,-2.8,914,1510,0,0,0,0,0,21.2
160,1397,-4.4,474,788,0,0,0,0,0,35
229,2416,14.3,692,0,0,0,0,0,0,0
174,2053,5,393,716,0,0,0,0,0,0
108,1534,-7,392,545,0,0,0,0,0,23.9
538,6680,-7.4,1244,1906,0,0,0,0,0,25
529,7220,2,1548,2461,0,0,0,0,0,29.4
137,1145,-8.3,327,576,0,0,0,0,0,15.6
358,4353,0.6,639,1017,0,0,0,0,0,0
63,409,-26.4,294,515,0,0,0,0,0,0
2052,33351,0.7,4206,5173,0,0,0,0,0.7,26.5
286,3590,-9,743,920,0,0,0,0,0,42.6
1024,9773,-1.1,2453,3318,0,0,0,0,3.9,32.2
301,2664,-0.4,868,1103,0,0,0,0,0,30.3
1470,22950,-2,3252,4198,0,0.9,0.7,0,2.1,28.2
530,4012,-8.8,1066,1452,0,0,0,0,0,14.7
475,4712,2.8,1054,1424,0,0,0,0,2.6,26.6
228,1504,6.2,651,776,0,0,0,0,0,16.8
1367,11732,-0.2,3030,3669,0,5.1,0,0,2.4,22.3
347,3235,2.4,918,1277,0,0,0,0,0,23.8
187,1668,-1.6,430,795,0,0,0,0,0,28.2
418,2402,2.5,1030,1224,0,0,0,0,0,0
2909,33066,3.5,7085,8411,0.4,0.4,1.1,0,4.7,29.8
625,4021,-4.3,1818,2598,0,0,1.5,0,0,21.2
2944,35672,2,5545,8052,0,0.4,0.6,0,2,24
93,457,1.1,256,463,0,0,0,0,0,0
1204,9394,-4.9,3057,3896,0,0.7,0,0,1.8,22.5
269,2113,-0.4,758,1065,0,0,0,0,0,33
1142,9474,-1.1,2676,3524,0,0,0.8,0,0,21.7
460,3416,-5.6,969,1559,0,0,0,0,0,17.3
1347,17053,-2.8,2165,4052,0,0,0.7,0,3.8,27.2
1952,15357,0.3,4609,5974,0,0,0.5,0,3.3,25.3
595,7712,-1.6,1366,1983,0,0,0,0,2.2,15.9
378,2986,-2.6,665,845,0,0,0,0,0,26.9
220,1668,1.3,576,810,0,0,0,0,0,29.3
